id,desc,lat,lng,modes,extra,equiv
BRPN:EPCO,Canal blw Cobleigh Rd nr Butte Falls OR,42.5789,-122.6219,QC=QJ=0;CH=CJ=1;WF=WF=2,,,,944.3434;R2506396a3a1ce441,Big Butte Creek O4 L2 Drainage:497km2 AvgFlow:203cfs AvgPrecip:864mm AvgTemp:11C
BRPN:EPTO,Antelope Creek near Eagle Point OR,42.4556,-122.8267,Q=QD=0;GH=GJ=1;WF=WF=2,,,,7.5672;R8b6c37611158e641,Antelope Creek O3 L3 Drainage:195km2 AvgFlow:65cfs AvgPrecip:544mm AvgTemp:12C
BRPN:ERCI,EAGLE ROCK CANAL NR HEISE,43.6306,-111.6875,QC=QJ=0;CH=CJ=1,,,,979.4697;Rd9ceebf443b0e741,Snake River O6 L2 Drainage:14570km2 AvgFlow:7104cfs AvgPrecip:360mm AvgTemp:6C
BRPN:ETCW,Ellensburg Town Canal,47.3383,-120.5964,QC=QJ=0;CH=CJ=1,,,,415.3894;R6de79ffa599bed41, O1 L5 Drainage:2km2 AvgFlow:1cfs AvgPrecip:853mm AvgTemp:6C
BRPN:ETNI,Emmett I.D Northside Canal,43.93,-116.43,QC=QJ=0;CH=CJ=1,,,,510.2326;Rfed4303956aeef41,Payette River O6 L3 Drainage:7068km2 AvgFlow:3017cfs AvgPrecip:415mm AvgTemp:10C
BRPN:ETSI,Emmett I.D. Southside Canal,43.925,-116.4403,QC=QJ=0;CH=CJ=1,,,,958.9823;R17d9e699289be341,Spring Creek O2 L4 Drainage:11km2 AvgFlow:1cfs AvgPrecip:365mm AvgTemp:10C
BRPN:FALI,Falls River near Squirrel ID,44.0686,-111.2403,Q=QD=0;GH=GJ=1,,,,368.0352;R1904465300edcb41,Fall River O5 L4 Drainage:847km2 AvgFlow:678cfs AvgPrecip:558mm AvgTemp:4C
BRPN:FARI,FARMERS FRIEND CANAL NR ST ANTHONY IDAHO,43.9739,-111.6381,QC=QJ=0;CH=CJ=1,,,,955.5286;R4e620cb7f055e141, 
BRPN:FCEO,Umatilla Project Feed Canal near Echo OR,45.7294,-119.1783,QC=QJ=0;CH=CJ=1,,,,882.5964;Ra01a8f84ebc1b441,Umatilla River O6 L2 Drainage:3474km2 AvgFlow:546cfs AvgPrecip:298mm AvgTemp:11C
BRPN:FCFM,North Fork Flathead River near Columbia Falls MT,48.4956,-114.1267,Q=QD=0;GH=GJ=1;WC=WC=3,,,,342.8614;Ree7c27a74f9fdc41,North Fork Flathead River O5 L3 Drainage:4032km2 AvgFlow:2984cfs AvgPrecip:689mm AvgTemp:6C
BRPN:FCSO,Umatilla Project Feed Canal near Hermiston OR,45.8539,-119.1719,QC=QJ=0;CH=CJ=1,,,,950.9284;R0ad70b509ae1d541, O4 L2 Drainage:520km2 AvgFlow:0cfs AvgPrecip:242mm AvgTemp:12C
BRPN:FFCI,FARMERS FRIEND CANAL NR HEISE,43.6306,-111.6889,QC=QJ=0;CH=CJ=1,,,,966.0965;R77bec7ad82ffdd41,Snake River O6 L2 Drainage:14570km2 AvgFlow:7104cfs AvgPrecip:357mm AvgTemp:6C
BRPN:FHPI,Fort Hall Michaud Pump,43.9283,-112.5667,QC=QJ=0;CH=CJ=1,,,,,
BRPN:FIS,Fish Lake near Ashland OR,42.3778,-122.3472,Q=QD=0,,,,94.4602;R23dbed9b05eae241,North Fork Little Butte Creek O1 L3 Drainage:62km2 AvgFlow:49cfs AvgPrecip:1126mm AvgTemp:7C
BRPN:FLGY,Snake River near Flagg Ranch WY,44.0989,-110.6672,Q=QD=0;GH=GJ=1;WF=WF=2,,,,237.8979;Rb81e851775c47b41,Snake River O4 L2 Drainage:1207km2 AvgFlow:959cfs AvgPrecip:1079mm AvgTemp:2C
BRPN:FOR,Fourmile Lake near Ashland OR,42.4569,-122.2417,QC=QJ=0;CH=CJ=1,,,,127.9065;Rd9cec7a4ae91c841,Fourmile Creek O1 L3 Drainage:2km2 AvgFlow:3cfs AvgPrecip:1398mm AvgTemp:6C
BRPN:FRCI,FALL RIVER CANAL,43.9992,-111.5281,QC=QJ=0;CH=CJ=1,,,,932.8241;R5c8f6282cf85e841,Fall River O5 L4 Drainage:1293km2 AvgFlow:848cfs AvgPrecip:386mm AvgTemp:6C
BRPN:FRMO,Tualatin River at Farmington,45.45,-122.95,Q=QD=0;GH=GJ=1,,,,6.6497;Re5d0fa620823d541,Tualatin River O5 L3 Drainage:1456km2 AvgFlow:1482cfs AvgPrecip:1018mm AvgTemp:12C
BRPN:FSHO,NF Little Butte Cr below Fish Lake,42.3772,-122.3594,Q=QD=0;GH=GJ=1;WF=WF=2,,,,915.3593;Rb29da7f84458d241, O1 L3 Drainage:41km2 AvgFlow:41cfs AvgPrecip:1277mm AvgTemp:6C
BRPN:FURO,Furnish Canal above Crayne-Lisle Canal near Echo OR,45.6911,-119.1236,QC=QJ=0;CH=CJ=1,,,,558.4565;R426049fe3345e841,Furnish Ditch 
BRPN:GCCO,Griffin Creek mouth at Central Point OR,42.3583,-122.5086,Q=QD=0;GH=GJ=1;WF=WF=2,,,,671.2293;Rb81ed101770de741,Soda Creek O2 L3 Drainage:26km2 AvgFlow:12cfs AvgPrecip:800mm AvgTemp:10C
BRPN:GCJO,Griffin Cr below Murphy Cr,42.2693,-122.9142,Q=QD=0;GH=GJ=1;WF=WF=2,,,,210.3107;R583908935a94e341,Griffin Creek O2 L3 Drainage:20km2 AvgFlow:6cfs AvgPrecip:586mm AvgTemp:11C
BRPN:GCL,Grand Coulee Dam WA,47.95,-118.98,Q=QD=0,,,,713.5956;R0e2d0a0dbca7dc41,Columbia River O8 L1 Drainage:191846km2 AvgFlow:107942cfs AvgPrecip:270mm AvgTemp:10C
BRPN:GILO,South Fork Little Butte Creek at Gilkey OR,42.3586,-122.5086,Q=QD=0;GH=GJ=1;WF=WF=2,,,,610.0857;Rae473113a9b5dc41,South Fork Little Butte Creek O3 L2 Drainage:274km2 AvgFlow:135cfs AvgPrecip:768mm AvgTemp:10C
BRPN:GPLO,Grande Ronde at Pierce Lane OR,45.3499,-117.9634,GH=GJ=1,,,,250.6059;R8195033afe78b441,Grande Ronde River O5 L4 Drainage:1793km2 AvgFlow:421cfs AvgPrecip:411mm AvgTemp:9C
BRPN:GRAO,Rogue River at Grant's Pass (US Army Corps of Engineers),42.43,-123.32,Q=QD=0,,,,4.713;R9eef77868573e641,Rogue River O5 L1 Drainage:6370km2 AvgFlow:3488cfs AvgPrecip:811mm AvgTemp:12C
BRPN:GREY,Greys River above Reservoir near Alpine WY,43.1428,-110.9767,Q=QD=0;GH=GJ=1,,,,878.8017;Re926a9ab352ed041,Greys River O4 L3 Drainage:1175km2 AvgFlow:674cfs AvgPrecip:642mm AvgTemp:4C
BRPN:GRRO,Grande Ronde at Rinehart Ln OR,45.4966,-117.9242,GH=GJ=1,,,,830.4472;Rcdccb09e1ffee941,Grande Ronde River O6 L3 Drainage:2949km2 AvgFlow:687cfs AvgPrecip:551mm AvgTemp:8C
BRPN:GRS,Grassy Lake near Moran WY,44.1292,-110.8181,GH=GJ=1,,,,805.3139;R91edfc3c7ed1cb41, O2 L5 Drainage:73km2 AvgFlow:77cfs AvgPrecip:1316mm AvgTemp:2C
BRPN:GSPO,Green Springs Powerplant near Ashland OR,42.1222,-122.5464,Q=QD=0;WF=WF=2,,,,891.6584;Rd1220bdb1e3cd941,Tyler Creek O2 L3 Drainage:17km2 AvgFlow:5cfs AvgPrecip:619mm AvgTemp:10C
BRPN:GSTO,Tualatin River at Gaston Oregon,45.4389,-123.1397,Q=QD=0;GH=GJ=1;WF=WF=2,,,,820.2601;R14ae377d78c3d441,Tualatin River O3 L3 Drainage:127km2 AvgFlow:192cfs AvgPrecip:1198mm AvgTemp:11C
BRPN:GWCI,GREAT WESTERN CANAL NR LEWISVILLE,43.5875,-112.0611,QC=QJ=0;CH=CJ=1,,,,298.9724;R2b8716c7a194b941,Snake River O7 L2 Drainage:23527km2 AvgFlow:6529cfs AvgPrecip:313mm AvgTemp:6C
BRPN:HARI,HARRISON CANAL nr Ririe Id,43.6442,-111.7644,QC=QJ=0;CH=CJ=1,,,,955.2848;R8b6c47f03ecbe641, 
BRPN:HAY,Haystack Reservoir near Culver OR,44.5,-121.1533,Q=QD=0,,,,652.2237;R00006435fe3de741, 
BRPN:HCDI,Snake River at Hells Canyon Dam (Idaho Power),45.25,-116.7,Q=QD=0;GH=GJ=1,,,,565.131;R60e5d0897d63a041,Snake River O8 L2 Drainage:155172km2 AvgFlow:21155cfs AvgPrecip:470mm AvgTemp:10C
BRPN:HEII,Snake River near Heise ID,43.6125,-111.66,Q=QD=0;GH=GJ=1,,,,632.6398;R9a99995cd46c9241,Snake River O6 L2 Drainage:14555km2 AvgFlow:7214cfs AvgPrecip:367mm AvgTemp:6C
BRPN:HENI,Henrys Fork near Lake ID,44.595,-111.35,Q=QD=0;GH=GJ=1,,,,796.0986;Rb29df3baecf6ec41, O2 L5 Drainage:28km2 AvgFlow:1cfs AvgPrecip:744mm AvgTemp:2C
BRPN:HFAI,Henrys Fork near Ashton ID,44.0697,-111.5106,Q=QD=0;GH=GJ=1,,,,425.0989;R7d3f81a488d9e941,Henrys Fork O6 L3 Drainage:2849km2 AvgFlow:1759cfs AvgPrecip:412mm AvgTemp:5C
BRPN:HGH,Hungry Horse Reservoir near Hungry Horse MT,48.3411,-114.0133,Q=QD=0;GH=GJ=1,,,,900.6682;Rac1c5addc7ef9e41,South Fork Flathead River O5 L3 Drainage:4289km2 AvgFlow:3490cfs AvgPrecip:872mm AvgTemp:4C
BRPN:HGHM,S.Fk. Flathead Riv nr Columbia Falls at Hungry Horse,48.3567,-114.0367,Q=QD=0;GH=GJ=1;WF=WF=2;WC=WC=3,,,,901.3784;R23dbb9799008e241,South Fork Flathead River O5 L3 Drainage:4331km2 AvgFlow:3565cfs AvgPrecip:840mm AvgTemp:5C
BRPN:HPCO,Howard Prairie Delivery Canal & Keene Creek Dam OR,42.1289,-122.4772,Q=QD=0;QC=QJ=0;CH=CJ=1;WF=WF=2,,,,435.3822;R426091660623ee41,Keene Creek O2 L3 Drainage:52km2 AvgFlow:29cfs AvgPrecip:879mm AvgTemp:8C
BRPN:HPD,Howard Prairie Lake and Dam near Ashland OR,42.2167,-122.3761,Q=QD=0;QC=QJ=0;CH=CJ=1;WF=WF=2,,,,889.622;R4260a53a1428aa41, O1 L2 Drainage:59km2 AvgFlow:32cfs AvgPrecip:889mm AvgTemp:7C
BRPN:HRSI,Payette River near Horseshoe Bend ID,43.945,-116.1969,Q=QD=0;GH=GJ=1;WF=WF=2,,,,355.5852;R068161dde45be041,Payette River O6 L4 Drainage:5696km2 AvgFlow:3361cfs AvgPrecip:481mm AvgTemp:10C
BRPN:HYA,Hyatt Dam and Reservoir near Ashland OR,42.1722,-122.4667,Q=QD=0;GH=GJ=1;WF=WF=2,,,,134.423;R8d970aa4a105e441,Keene Creek O1 L3 Drainage:32km2 AvgFlow:19cfs AvgPrecip:902mm AvgTemp:7C
BRPN:IDCI,IDAHO CANAL NR LEWISVILLE,43.6139,-112.0528,QC=QJ=0;CH=CJ=1,,,,970.4044;R295c8f01a7d09541,Snake River O7 L2 Drainage:23339km2 AvgFlow:5538cfs AvgPrecip:300mm AvgTemp:6C
BRPN:INCI,INDEPENDENT CANAL,43.9589,-111.7011,QC=QJ=0;CH=CJ=1,,,,47.9894;R8d978699a479dc41,Independent Canal 
BRPN:ISCI,ISLAND CANAL,43.6917,-111.8542,QC=QJ=0;CH=CJ=1,,,,862.1485;Re9266d3d16e9e641, 
BRPN:ISL,Island Park Dam and Reservoir ID,44.4197,-111.4139,Q=QD=0,,,,352.9364;R3108547f9b57d841,Henrys Fork O6 L3 Drainage:1288km2 AvgFlow:702cfs AvgPrecip:741mm AvgTemp:3C
BRPN:ISLI,Henrys Fork near Island Park ID,44.4164,-111.3947,Q=QD=0;GH=GJ=1;WF=WF=2,,,,804.3961;Rdbf94e9c834ae041,Henrys Fork O6 L3 Drainage:1407km2 AvgFlow:761cfs AvgPrecip:725mm AvgTemp:3C
BRPN:JCCO,Jackson Creek at Central Point,42.4128,-122.9422,Q=QD=0;GH=GJ=1;WF=WF=2,,,,666.9824;R333373e6b64be441,Jackson Creek O3 L3 Drainage:56km2 AvgFlow:12cfs AvgPrecip:491mm AvgTemp:12C
BRPN:JCJO,Jackson Cr at Jacksonville,42.3209,-122.9586,Q=QD=0;GH=GJ=1;WF=WF=2,,,,525.6282;R000080324265a241,Jackson Creek O3 L3 Drainage:26km2 AvgFlow:7cfs AvgPrecip:518mm AvgTemp:12C
BRPN:JCK,Jackson Lake at Dam on Snake River near Moran WY,43.8592,-110.5897,Q=QD=0;GH=GJ=1;WF=WF=2,,,,979.4346;Rc1ca31982515e141,Pilgrim Creek O3 L3 Drainage:126km2 AvgFlow:84cfs AvgPrecip:618mm AvgTemp:3C
BRPN:JCTO,Joint System Canal bel Junction nr Lakecreek,42.4218,-122.6225,QC=QJ=0;CH=CJ=1,,,,634.9381;R1b2f9d5806f3df41,North Fork Little Butte Creek O3 L3 Drainage:146km2 AvgFlow:68cfs AvgPrecip:636mm AvgTemp:11C
BRPN:JDA,JOHN DAY DAM & LAKE UMATILLA ON COLUMBIA R,45.72,-120.7,Q=QD=0,,,,759.8981;R7368c9999adcde41,Columbia River O9 L1 Drainage:542844km2 AvgFlow:182972cfs AvgPrecip:315mm AvgTemp:11C
BRPN:JDIO,South Fork John Day River above Izee Falls,44.1236,-119.4906,Q=QD=0;GH=GJ=1;WF=WF=2,,,,965.253;R986e928da548ec41,South Fork John Day River O4 L3 Drainage:536km2 AvgFlow:49cfs AvgPrecip:414mm AvgTemp:7C
BRPN:JDMO,John Day River at McDonald Ferry OR,45.5878,-120.4083,Q=QD=0;GH=GJ=1,,,,854.6359;Ree7cff2f4ed4d841,John Day River O6 L2 Drainage:19784km2 AvgFlow:2302cfs AvgPrecip:248mm AvgTemp:11C
BRPN:JKSY,Snake River below Flat Creek near Jackson WY,43.3722,-110.7386,Q=QD=0;GH=GJ=1,,,,805.1673;R3d0ae7998e10d941,Snake River O6 L2 Drainage:6930km2 AvgFlow:3738cfs AvgPrecip:471mm AvgTemp:4C
BRPN:JRPI,J. Ricks Pipeline (Teton River),43.8514,-111.2533,QC=QJ=0,,,,7.962;R68918d654c0cc841,Teton River O5 L4 Drainage:1189km2 AvgFlow:555cfs AvgPrecip:451mm AvgTemp:4C
BRPN:KAC,KACHESS RESERVOIR RIVER AND WEATHER STATION,47.2647,-121.2044,Q=QD=0;GH=GJ=1,,,,316.0981;R9eef67d87e9aaa41,Kachess River O4 L4 Drainage:168km2 AvgFlow:331cfs AvgPrecip:1322mm AvgTemp:7C
BRPN:KEE,KEECHELUS RESERVOIR-YAK AT MARTIN AND WEATHER STA.,47.3222,-121.3389,Q=QD=0;GH=GJ=1,,,,797.947;R46b60319c553cd41,Price Creek O1 L5 Drainage:2km2 AvgFlow:3cfs AvgPrecip:2197mm AvgTemp:6C
BRPN:KERM,POLSON KERR DAM,47.68,-114.23,Q=QD=0,,,,436.8155;Rcba18500058fc541,Flathead River O6 L2 Drainage:18100km2 AvgFlow:11698cfs AvgPrecip:395mm AvgTemp:7C
BRPN:KIOW,YAKIMA RIVER AT KIONA WA,46.2533,-119.4772,Q=QD=0;GH=GJ=1;WF=WF=2,,,,174.1127;R6210d065ee95ee41,Yakima River O7 L2 Drainage:14145km2 AvgFlow:3609cfs AvgPrecip:218mm AvgTemp:11C
BRPN:KNCW,KENNEWICK CANAL,46.2653,-119.5694,QC=QJ=0;CH=CJ=1,,,,866.0435;R4c37e9257155b141, 
BRPN:KTCW,KITTITAS CANAL,47.2389,-121.1833,QC=QJ=0;CH=CJ=1,,,,606.6094;R1f855389dd05dc41,Yakima River O5 L3 Drainage:470km2 AvgFlow:993cfs AvgPrecip:1272mm AvgTemp:7C
BRPN:LABI,WEST LABELLE & LONG ISLAND CANAL NR RIGBY,46.6906,-111.7639,QC=QJ=0;CH=CJ=1,,,,105.0936;R19046e09023cd041, O1 L3 Drainage:3km2 AvgFlow:0cfs AvgPrecip:330mm AvgTemp:6C
BRPN:LACI,East Labelle Weir,43.6733,-111.8042,QC=QJ=0;CH=CJ=1,,,,309.3133;Re7fb1ded9d30ee41, 
BRPN:LAPO,Little Deschutes River near LaPine OR,43.6892,-121.5017,Q=QD=0;GH=GJ=1;WF=WF=2,,,,813.893;R022b877190d7a341,Little Deschutes River O4 L3 Drainage:1928km2 AvgFlow:226cfs AvgPrecip:622mm AvgTemp:7C
BRPN:LBCO,Little Butte Creek at Lakecreek OR,42.4222,-122.6222,Q=QD=0;GH=GJ=1;WF=WF=2;WC=WC=3,,,,134.9995;R9a99b107cfdfed41,Little Butte Creek O4 L2 Drainage:510km2 AvgFlow:121cfs AvgPrecip:610mm AvgTemp:11C
BRPN:LBEO,Little Butte Creek below Eagle Point OR,42.4628,-122.8153,Q=QD=0;GH=GJ=1;WF=WF=2,,,,54.5319;R89414887934dd341,Little Butte Creek O4 L2 Drainage:760km2 AvgFlow:199cfs AvgPrecip:567mm AvgTemp:12C
BRPN:LBGO,WT-Water Turbidity-FNU,42.4766,-122.7931,GH=GJ=1;WF=WF=2;WC=WC=3;Q=QD=0,,,,913.2672;R643b97e32aabea41,Little Butte Creek O4 L2 Drainage:741km2 AvgFlow:196cfs AvgPrecip:678mm AvgTemp:12C
BRPN:LEFO,Tualatin River below Lee Falls nr Cherry Grove OR,45.5058,-123.2183,Q=QD=0;GH=GJ=1;WF=WF=2,,,,181.1918;R9cc49c39322ae441, O1 L5 Drainage:9km2 AvgFlow:9cfs AvgPrecip:1324mm AvgTemp:11C
BRPN:LNRW,LITTLE NACHES RIVER NEAR NILE WA,46.9875,-121.0986,Q=QD=0;GH=GJ=1;WF=WF=2,,,,323.9881;R583904f55f51cf41,Little Naches River O4 L5 Drainage:386km2 AvgFlow:423cfs AvgPrecip:915mm AvgTemp:7C
BRPN:LORI,Snake River at Lorenzo ID,43.7353,-111.8781,Q=QD=0;GH=GJ=1;WF=WF=2,,,,901.4731;R8b6cc778ce53db41,Snake River O6 L2 Drainage:14696km2 AvgFlow:4886cfs AvgPrecip:326mm AvgTemp:6C
BRPN:LOS,Rogue River at Lost Creek Dam (US Army Corps of Engineers),42.67,-122.68,Q=QD=0,,,,442.9836;R48e10ab09c53c141,Rogue River O5 L1 Drainage:1780km2 AvgFlow:1997cfs AvgPrecip:878mm AvgTemp:11C
BRPN:LPPI,PA LATERAL (PUMPING PLANT) NR MILNER,42.5333,-113.9667,QC=QJ=0;CH=CJ=1,,,,457.3011;R3bdf27e231a8d241, O1 L3 Drainage:1km2 AvgFlow:0cfs AvgPrecip:264mm AvgTemp:9C
BRPN:LUC,Lucky Peak Lake near Boise ID,43.5419,-116.0542,Q=QD=0,,,,902.073;R8b6ce7dbf0cc8a41, O2 L4 Drainage:13km2 AvgFlow:1cfs AvgPrecip:401mm AvgTemp:10C
BRPN:LWG,LOWER GRANITE DAM & LAKE ON SNAKE RIV,46.67,-117.43,Q=QD=0,,,,972.3063;R77beaffd2398cc41,Snake River O8 L2 Drainage:231057km2 AvgFlow:52776cfs AvgPrecip:457mm AvgTemp:12C
BRPN:LWOI,Little Wood River above High Five Creek ID,43.4931,-114.0572,Q=QD=0;GH=GJ=1,,,,997.7877;R7368254d6d26e541,Little Wood River O5 L5 Drainage:298km2 AvgFlow:66cfs AvgPrecip:369mm AvgTemp:5C
BRPN:MABO,North Fork Malheur River abv Beulah Res OR,43.9503,-118.1744,Q=QD=0;GH=GJ=1;WF=WF=2,,,,787.4264;Rfa7e2ada87dfef41,North Fork Malheur River O5 L4 Drainage:889km2 AvgFlow:137cfs AvgPrecip:299mm AvgTemp:9C
BRPN:MADO,Malheur River near Drewsey OR,43.7847,-118.3306,Q=QD=0;GH=GJ=1;WF=WF=2,,,,778.8528;R986e0a461847e941,Malheur River O5 L3 Drainage:2040km2 AvgFlow:265cfs AvgPrecip:261mm AvgTemp:8C
BRPN:MAFO,Maxwell Diversion,45.8019,-119.3556,QC=QJ=0;WF=WF=2,,,,22.3685;R8b6c0753f130e741,Maxwell Canal 
BRPN:MALO,Malheur River at 36th St. Bridge near Ontario OR,44.0403,-117.0206,Q=QD=0;GH=GJ=1;WF=WF=2,,,,4.7109;R25060d8e0e9ee841,Malheur River O6 L3 Drainage:12173km2 AvgFlow:381cfs AvgPrecip:265mm AvgTemp:10C
BRPN:MAXO,Maxwell Canal near Hermiston OR,45.8047,-119.3578,QC=QJ=0;CH=CJ=1,,,,354.9678;R8b6c0753f130e741,Maxwell Canal 
BRPN:MCFO,McKay Ck. Adult Fish Barrier,45.6681,-118.8408,GH=GJ=1;WF=WF=2,,,,498.0486;R7b14ae511a19bf41,McKay Creek O4 L3 Drainage:516km2 AvgFlow:111cfs AvgPrecip:345mm AvgTemp:11C
BRPN:MCGI,Mann Creek at Mann Creek Guard Station ID,44.5014,-116.9492,GH=GJ=1,,,,378.1413;R5839d4c61bc7b941,Mann Creek O3 L4 Drainage:75km2 AvgFlow:38cfs AvgPrecip:919mm AvgTemp:8C
BRPN:MCII,Mann Creek bel Adams Cr abv Reservoir,44.4803,-116.9325,GH=GJ=1;WF=WF=2,,,,672.6796;R448b6c4628deba41,Mann Creek O3 L4 Drainage:113km2 AvgFlow:56cfs AvgPrecip:740mm AvgTemp:8C
BRPN:MCKO,Mckay Creek near Pendleton OR,45.6094,-118.7986,Q=QD=0;GH=GJ=1;WF=WF=2,,,,501.1235;R7368314b6c69c441,McKay Creek O4 L3 Drainage:500km2 AvgFlow:104cfs AvgPrecip:372mm AvgTemp:11C
BRPN:MCN,MCNARY DAM & LAKE WALLULA ON COLUMBIA RIV,45.93,-119.3,Q=QD=0,,,,651.1654;Rdbf97e7a95e79541,Columbia River O9 L1 Drainage:509716km2 AvgFlow:179733cfs AvgPrecip:220mm AvgTemp:12C
BRPN:MDCO,McDonald Creek above McDonald Ditch,42.1015,-122.799,Q=QD=0;GH=GJ=1;WF=WF=2,,,,838.3816;R81955bdc632ee141,McDonald Creek O1 L4 Drainage:7km2 AvgFlow:6cfs AvgPrecip:1304mm AvgTemp:6C
BRPN:MDDO,McDonald Ditch at McDonald Creek,48.0894,-123.2366,QC=QJ=0;CH=CJ=1,,,,20.9904;R448b8c65587bbc41,McDonald Creek O2 L1 Drainage:58km2 AvgFlow:38cfs AvgPrecip:562mm AvgTemp:10C
BRPN:MDNI,Main Drain North near Heyburn ID,42.5506,-113.8664,Q=QD=0;GH=GJ=1,,,,686.978;R643b87b4b4dbee41,Main Drain 
BRPN:MDWO,McDonald Ditch at Wagner Gap,42.1393,-122.8028,QC=QJ=0;CH=CJ=1,,,,908.0572;Re17aaca2e30cd741, O1 L3 Drainage:5km2 AvgFlow:3cfs AvgPrecip:921mm AvgTemp:8C
BRPN:MEDW,Meadow Creek (Inflow to Keechelus),47.3141,-121.3516,Q=QD=0;GH=GJ=1,,,,13.3711;Ra01a0768150fe241,Meadow Creek O2 L4 Drainage:21km2 AvgFlow:46cfs AvgPrecip:1975mm AvgTemp:6C
BRPN:MFDO,Bear Creek at Medford OR,42.3308,-122.8717,Q=QD=0;GH=GJ=1,,,,33.1003;R986e9a1fc540e841,Bear Creek O4 L2 Drainage:748km2 AvgFlow:131cfs AvgPrecip:513mm AvgTemp:12C
BRPN:MFPI,Middle Fork Payette River at Crouch ID,44.1,-115.98,Q=QD=0;GH=GJ=1,,,,817.7431;R91edac0c1c3fce41,Middle Fork Payette River O4 L5 Drainage:878km2 AvgFlow:391cfs AvgPrecip:662mm AvgTemp:9C
BRPN:MHPI,Milner Power Plant (Idaho Power Co.),42.52,-114.03,Q=QD=0,,,,495.2937;Rae4751a2c746c541,Snake River O7 L2 Drainage:44117km2 AvgFlow:4052cfs AvgPrecip:269mm AvgTemp:9C
BRPN:MIDO,Medford ID Canal at Bradshaw Drop nr Brownsboro,42.4136,-122.6067,QC=QJ=0;CH=CJ=1,,,,976.244;R1b2f9d5806f3df41,North Fork Little Butte Creek O3 L3 Drainage:146km2 AvgFlow:68cfs AvgPrecip:636mm AvgTemp:11C
BRPN:MIII,MILNER-GOODING CANAL,42.5275,-114.0103,QC=QJ=0;CH=CJ=1,,,,781.9508;R3333b7f45506e341,Snake River O7 L2 Drainage:44011km2 AvgFlow:7589cfs AvgPrecip:266mm AvgTemp:9C
BRPN:MILI,Snake River at Milner Idaho,42.5283,-114.0183,Q=QD=0;GH=GJ=1,,,,977.4082;R46b66fa0d528ee41,Snake River O7 L2 Drainage:44012km2 AvgFlow:6040cfs AvgPrecip:266mm AvgTemp:9C
BRPN:MIN,Minidoka Dam and Lake Walcott ID,42.6708,-113.4833,GH=GJ=1;CH=CJ=1,,,,706.3773;R2db28d3eb582cd41,Snake River O7 L2 Drainage:41576km2 AvgFlow:7620cfs AvgPrecip:255mm AvgTemp:9C
BRPN:MINI,Snake River near Minidoka ID,42.6731,-113.4994,Q=QD=0;GH=GJ=1;WF=WF=2,,,,59.0029;R2db28d3eb582cd41,Snake River O7 L2 Drainage:41576km2 AvgFlow:7620cfs AvgPrecip:255mm AvgTemp:9C
BRPN:MLCI,MILNER LOW-LIFT CANAL NR MILNER,42.5194,-114.01,QC=QJ=0,,,,846.3857;R7f6ac86f5c1dea41, 
BRPN:MLCO,Mill Creek nr Prineville OR,44.4072,-120.6397,Q=QD=0;GH=GJ=1;WF=WF=2,,,,122.964;Ra470bdc00f4c9541,Mill Creek O3 L5 Drainage:120km2 AvgFlow:12cfs AvgPrecip:403mm AvgTemp:7C
BRPN:MNNI,Snake River near Menan (USGS),43.7528,-111.9792,Q=QD=0;GH=GJ=1,,,,998.1815;R2fddc4515e8fd741,Snake River O7 L2 Drainage:22565km2 AvgFlow:6057cfs AvgPrecip:308mm AvgTemp:6C
BRPN:MORI,Mores Creek above Robie Creek ID,43.6481,-115.9889,Q=QD=0;GH=GJ=1,,,,720.234;R3bdf8f08e6d7e341,Mores Creek O5 L4 Drainage:1020km2 AvgFlow:380cfs AvgPrecip:536mm AvgTemp:9C
BRPN:MPCI,MINIDOKA NO SIDE PUMP CANAL NR BURLEY,42.5336,-113.9469,QC=QJ=0,,,,414.3901;R250635e14cd5e841, O1 L3 Drainage:2km2 AvgFlow:0cfs AvgPrecip:260mm AvgTemp:9C
BRPN:MRYI,MARYSVILLE CANAL NR SQUIRREL IDAHO,44.0617,-111.3283,QC=QJ=0;CH=CJ=1,,,,910.5882;Rf6285c09f3b6c241, 
BRPN:MSEY,Snake River at Moose WY (USGS),43.654,-110.7153,Q=QD=0;GH=GJ=1,,,,24.0499;Rb81e6db4cc59ea41,Snake River O5 L2 Drainage:4360km2 AvgFlow:2985cfs AvgPrecip:611mm AvgTemp:3C
BRPN:MUCO,Murderers Creek near Mouth,44.3158,-119.5342,Q=QD=0;GH=GJ=1;WF=WF=2,,,,678.0498;R08ac3c3f14cfc741,Murderers Creek O3 L4 Drainage:337km2 AvgFlow:11cfs AvgPrecip:390mm AvgTemp:9C
BRPN:MXCI,N.S. X-CUT DIVERSION FROM GOODING,42.5586,-114.0514,QC=QJ=0;CH=CJ=1,,,,,
BRPN:MYKO,Mckay Creek near Pilot Rock OR,45.5492,-118.7733,Q=QD=0;GH=GJ=1;WF=WF=2,,,,38.5701;Ra47051f02576e341,McKay Creek O4 L3 Drainage:479km2 AvgFlow:115cfs AvgPrecip:444mm AvgTemp:10C
BRPN:NACW,NACHES RIVER NEAR NACHES WA.,46.7456,-120.7681,Q=QD=0;GH=GJ=1;WF=WF=2,,,,981.1493;R91ede8f1a607eb41,Naches River O6 L4 Drainage:2436km2 AvgFlow:2069cfs AvgPrecip:411mm AvgTemp:8C
