WF\NOOAMAP-.csv
NOOA:CHES1,Pee Dee River AT Cheraw,34.7083,-79.875,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CHES1,,,961.8759;Rc1caa1909c49e441, O2 L4 Drainage:11km2 AvgFlow:0cfs AvgPrecip:1216mm AvgTemp:17C
NOOA:CHJW1,,47.9928,-119.6533,NOOANW,http://www.nwrfc.noaa.gov/river/station/flowplot/flowplot.cgi?CHJW1,,,854.2876;Rc52020c81d55c141,Columbia River O8 L1 Drainage:193454km2 AvgFlow:108137cfs AvgPrecip:290mm AvgTemp:10C
NOOA:CHKI4,Little Sioux River AT Cherokee,42.7447,-95.5494,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CHKI4,,,922.2086;Rfa7efa910cd4e941,Little Sioux River O6 L3 Drainage:5709km2 AvgFlow:935cfs AvgPrecip:745mm AvgTemp:8C
NOOA:CHSA1,Flint River AT Chase,34.8228,-86.4831,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CHSA1,,,115.1587;Re926117eab2fef41,Flint River O5 L4 Drainage:597km2 AvgFlow:416cfs AvgPrecip:1451mm AvgTemp:15C
NOOA:CHTM3,Atlantic Coast AT Chatham Outer Harbor,41.6833,-69.9517,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CHTM3,,,,
NOOA:CKDT1,CHICKAMAUGA DAM RAIN,35.1,-85.2294,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CKDT1,,,801.4573;R52b8f607c0b1ea41,North Chickamauga Creek O4 L4 Drainage:310km2 AvgFlow:249cfs AvgPrecip:1395mm AvgTemp:15C
NOOA:CKYF1,Gulf of Mexico Tide Gauge AT Cedar Key,29.135,-83.0317,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CKYF1,
NOOA:CLFI3,Ohio River AT Clifty Creek,38.7367,-85.4181,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CLFI3,,,795.1726;Rfed46c46b07ce541,Ohio River O8 L2 Drainage:234310km2 AvgFlow:123256cfs AvgPrecip:1172mm AvgTemp:12C
NOOA:CLNI3,Wabash River AT Clinton,39.6564,-87.3961,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CLNI3,,,922.8515;R250661fc0592cc41,Feather Creek O2 L4 Drainage:22km2 AvgFlow:10cfs AvgPrecip:1084mm AvgTemp:12C
NOOA:CLNT1,Tennessee River AT Clifton,35.3875,-87.9861,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CLNT1,,,845.1638;R448bdc29c1c0d141,Tennessee River O8 L3 Drainage:87585km2 AvgFlow:58831cfs AvgPrecip:1457mm AvgTemp:15C
NOOA:CLSC2,Gunnison AT Crystal Res,38.5106,-107.6236,HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?clsc2,,,949.1409;R6de7bbeb9507be41,Gunnison River O6 L5 Drainage:10243km2 AvgFlow:1885cfs AvgPrecip:370mm AvgTemp:7C
NOOA:CLTT1,Little Tennessee River AT Chilhowee Dam,35.5455,-84.0499,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CLTT1,,,893.6656;R736809644a71e941, O2 L5 Drainage:14km2 AvgFlow:10cfs AvgPrecip:1374mm AvgTemp:14C
NOOA:CMAN4,Delaware Bay AT Cape May,38.9667,-74.9667,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CMAN4,,,,
NOOA:CMKT2,DEVILS RIVER AT PAFFORD CROSSING NEAR COMSTOCK 10E,29.6764,-101,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CMKT2,,,735.663;Rf2d291492acce541,Devils River O5 L2 Drainage:10153km2 AvgFlow:6cfs AvgPrecip:495mm AvgTemp:20C
NOOA:CMPM4,Grand River AT Comstock Park,43.0472,-85.6475,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CMPM4,,,451.5646;Rac1c5ab199c3c341,Grand River O6 L1 Drainage:12530km2 AvgFlow:3837cfs AvgPrecip:921mm AvgTemp:8C
NOOA:CMSM7,Missouri River AT Chamois,38.6828,-91.7622,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CMSM7,,,904.3877;R448b743e8a87e541,Missouri River O9 L2 Drainage:1268186km2 AvgFlow:90006cfs AvgPrecip:1036mm AvgTemp:13C
NOOA:CNDN6,Canandaigua Lake AT Canandaigua,42.8732,-77.2726,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CNDN6,,,441.5623;Rc520102fddbcef41, O1 L7 Drainage:1km2 AvgFlow:0cfs AvgPrecip:860mm AvgTemp:9C
NOOA:CNNN6,West Branch Delaware River AT Cannonsville Reservoir,42.0628,-75.3747,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CNNN6,,,743.2149;R5a646f267ee4e841,West Branch Delaware River O4 L1 Drainage:1187km2 AvgFlow:618cfs AvgPrecip:1111mm AvgTemp:8C
NOOA:CNUK1,NEOSHO RIVER NEAR CHANUTE 3N,37.7303,-95.4406,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CNUK1,,,505.2674;Rf853e3944479bf41,Neosho River O6 L3 Drainage:10750km2 AvgFlow:2481cfs AvgPrecip:1081mm AvgTemp:14C
NOOA:COZN1,PLATTE RIVER NEAR COZAD 2S (NORTH CHANNEL),40.8375,-99.9867,NOOA;HADSMAP,http://water.weather.gov/ahps2/hydrograph.php?gage=COZN1,,,843.943;R560e4d9331c8d641,Platte River O8 L3 Drainage:140106km2 AvgFlow:1550cfs AvgPrecip:563mm AvgTemp:10C
NOOA:CPBO1,Maumee River AT Napoleon,41.3831,-84.1286,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CPBO1,,,919.2634;R85eb11b0a855d241,Maumee River O7 L1 Drainage:14506km2 AvgFlow:5082cfs AvgPrecip:887mm AvgTemp:10C
NOOA:CPTR1,Narragansett Bay AT Conimicut Point,41.7167,-71.3433,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CPTR1,,,673.0752;R1b2ffde1821cbf41,Providence River O6 L1 Drainage:2248km2 AvgFlow:1678cfs AvgPrecip:1203mm AvgTemp:11C
NOOA:CRCU1,Bear River AT Cutler Reservoir,41.8369,-111.9975,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?crcu1,,,631.3889;Rcff7afac9f44e541,Bear River O7 L4 Drainage:15530km2 AvgFlow:2085cfs AvgPrecip:449mm AvgTemp:8C
NOOA:CREA1,Coosa River AT WEISS DAM,34.1333,-85.8,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CREA1,,,667.3005;Rb81ef16c1c7ae241,Coosa River O7 L1 Drainage:14497km2 AvgFlow:9706cfs AvgPrecip:1411mm AvgTemp:16C
NOOA:CRKT1,CHEROKEE DAM NEAR JOPPA 8SE,36.1692,-83.4978,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CRKT1,,,993.4732;R4a0ca2c98dcfe941,Holston River O6 L4 Drainage:8867km2 AvgFlow:4808cfs AvgPrecip:1170mm AvgTemp:14C
NOOA:CRNA2,Chisana River AT Northway Road Bridge,63.0064,-141.8069,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CRNA2,,,,
NOOA:CROW3,Wisconsin River AT Castle Rock Dam,43.8658,-89.9547,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CROW3,,,272.4395;Re7fb69b05c4ca941,Wisconsin River O6 L2 Drainage:17882km2 AvgFlow:5980cfs AvgPrecip:842mm AvgTemp:7C
NOOA:CRSA2,Chatanika River AT Steese Hwy Bridge,65.1906,-147.2542,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CRSA2,,,,
NOOA:CRSW2,Kanawha River AT South Side Bridge,38.3475,-81.6361,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CRSW2,,,109.6923;R6891b5402c9dd141,Kanawha River O6 L3 Drainage:22756km2 AvgFlow:13738cfs AvgPrecip:1126mm AvgTemp:13C
NOOA:CRUU1,Currant Ck AT Currant Ck Res,40.35,-111.05,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?cruu1,,,983.4597;R93183c3efd41d041,Currant Creek O3 L10 Drainage:44km2 AvgFlow:17cfs AvgPrecip:576mm AvgTemp:3C
NOOA:CRVA2,Cordova AT Cordova,60.5583,-145.7533,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CRVA2,
NOOA:CRYM4,Paint River AT Crystal Falls,46.1058,-88.3347,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CRYM4,,,224.3891;R1b2fad4dc6bfd641,Paint River O5 L2 Drainage:1512km2 AvgFlow:588cfs AvgPrecip:768mm AvgTemp:4C
NOOA:CSRA2,Campbell Creek AT Canyon Mouth,61.1489,-149.7294,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CSRA2,,,,
NOOA:CSYU1,Sf Ogden AT Causey Res,41.3,-111.6,HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?csyu1,,,943.3518;Rcff733c0e7c7c241, O1 L6 Drainage:1km2 AvgFlow:0cfs AvgPrecip:738mm AvgTemp:6C
NOOA:CTRU1,Colorado AT Cataract Canyon,38.1561,-109.9272,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?ctru1,,,685.6666;R31083c4df805e341,Colorado River O8 L4 Drainage:182138km2 AvgFlow:13585cfs AvgPrecip:210mm AvgTemp:13C
NOOA:CTWK1,Cottonwood River AT Cottonwood Falls,38.3756,-96.5419,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CTWK1,,,859.6447;R06814df1018fe341,Cottonwood River O6 L4 Drainage:3523km2 AvgFlow:515cfs AvgPrecip:905mm AvgTemp:13C
NOOA:CVLO2,Caney River AT Collinsville,36.3947,-95.8111,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CVLO2,,,737.7484;Rf0a746d56739b841,Caney River O6 L4 Drainage:5333km2 AvgFlow:1562cfs AvgPrecip:1056mm AvgTemp:15C
NOOA:CVRU1,Cleveland Reservoir AT,39.5783,-111.2383,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?cvru1,,,714.149;R21b0728d7f3d8641, O1 L8 Drainage:11km2 AvgFlow:4cfs AvgPrecip:724mm AvgTemp:2C
NOOA:CWMO3,Cow Creek AT Glendale,42.73,-123.45,NOOA;NOOANW,http://www.nwrfc.noaa.gov/river/station/flowplot/flowplot.cgi?CWMO3,,,501.5751;R23db5dbf697be841,Cow Creek O4 L2 Drainage:544km2 AvgFlow:359cfs AvgPrecip:1046mm AvgTemp:12C
NOOA:CWWA3,Centennial Wash @ Wenden AT,33.8242,-113.5336,NOOACO;NOOA,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?cwwa3,,,141.5508;R14aebf6a7a74ee41,Centennial Wash O4 L6 Drainage:1281km2 AvgFlow:16cfs AvgPrecip:213mm AvgTemp:20C
NOOA:CYFM4,Michigamme River AT Inflow to Michigamme Reservoir,46.2011,-88.1528,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CYFM4,,,52.5523;R355ed646cc0ce741,Michigamme River O5 L2 Drainage:951km2 AvgFlow:464cfs AvgPrecip:765mm AvgTemp:4C
NOOA:DADU1,Duchesne AT Duchesne Nr Knight Div Abv,40.2706,-110.4419,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?dadu1,,,728.5193;Rf8534b43380ee941,Duchesne River O5 L7 Drainage:1612km2 AvgFlow:310cfs AvgPrecip:240mm AvgTemp:7C
NOOA:DAVA3,Davidson Canyon AT,31.9936,-110.6453,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?dava3,,,855.3061;R8d9766f6bf8bdc41, O3 L6 Drainage:118km2 AvgFlow:3cfs AvgPrecip:448mm AvgTemp:18C
NOOA:DCRU1,Provo AT Deer Ck Res,40.4069,-111.5269,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?dcru1,,,727.2962;R5eba39bc18d7ec41,Provo River O5 L5 Drainage:1415km2 AvgFlow:400cfs AvgPrecip:659mm AvgTemp:7C
NOOA:DDMN6,Mohawk River AT Delta Dam,43.2786,-75.4267,NOOA;HADSMAP,http://water.weather.gov/ahps2/hydrograph.php?gage=DDMN6,,,766.6811;Rba49ac9ef007e741,Mohawk River O4 L2 Drainage:390km2 AvgFlow:370cfs AvgPrecip:1173mm AvgTemp:8C
NOOA:DEEO3,Deer Creek AT Roseburg,43.22,-123.27,NOOA;NOOANW,http://www.nwrfc.noaa.gov/river/station/flowplot/flowplot.cgi?DEEO3,,,963.8533;Rc520e8cee092db41,Deer Creek O3 L2 Drainage:141km2 AvgFlow:83cfs AvgPrecip:941mm AvgTemp:12C
NOOA:DEFO1,Maumee River AT Defiance,41.2792,-84.3867,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DEFO1,,,200.2942;R0c024317d040d241,Maumee River O6 L1 Drainage:7911km2 AvgFlow:2607cfs AvgPrecip:908mm AvgTemp:10C
NOOA:DELD1,Delaware River AT Delaware City,39.5817,-75.5883,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DELD1,,,783.7955;R48e122a6ed47dd41, O2 L2 Drainage:26km2 AvgFlow:12cfs AvgPrecip:1124mm AvgTemp:13C
NOOA:DIRC2,Blue AT Dillon Res,39.5958,-106.0647,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?dirc2,,,760.5984;R66668e2b86a7e241, O2 L7 Drainage:19km2 AvgFlow:6cfs AvgPrecip:402mm AvgTemp:2C
NOOA:DLRT2,RIO GRANDE AT DEL RIO,29.3353,-100.928,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DLRT2,,,731.3902;Rb29dfbdbf179e741,Rio Grande O8 L1 Drainage:315563km2 AvgFlow:4cfs AvgPrecip:470mm AvgTemp:20C
NOOA:DNDM4,River Raisin AT Dundee,41.9561,-83.6586,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DNDM4,,,12.4795;Rae47f9f46a67ec41,River Raisin O5 L1 Drainage:1957km2 AvgFlow:650cfs AvgPrecip:868mm AvgTemp:9C
NOOA:DUGT1,DOUGLAS DAM NEAR SEVIERVILLE 7N,35.9625,-83.5389,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DUGT1,,,605.2248;R560efd027428d741,Douglas Creek O1 L4 Drainage:3km2 AvgFlow:2cfs AvgPrecip:1181mm AvgTemp:14C
NOOA:DUKN7,Atlantic Coast AT Duck,36.1833,-75.75,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DUKN7,,,,
NOOA:DVSS2,Vermillion River AT Davis,43.2372,-96.9833,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DVSS2,,,80.4852;Rec51881f285cd941,Vermillion River O5 L3 Drainage:3884km2 AvgFlow:141cfs AvgPrecip:641mm AvgTemp:8C
NOOA:DWRI1,Dworshak Reservoir AT Ahsahka,46.5149,-116.2968,NOOA;NOOANW,http://www.nwrfc.noaa.gov/river/station/flowplot/flowplot.cgi?DWRI1,,,257.3725;Rb29d9f74727cdb41,North Fork Clearwater River O6 L4 Drainage:6329km2 AvgFlow:5704cfs AvgPrecip:659mm AvgTemp:10C
NOOA:DYCU1,Dry Creek AT Nr Alpine,40.4764,-111.7569,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?dycu1,,,594.6225;R3bdfc325d1a5ec41,Dry Creek O3 L5 Drainage:48km2 AvgFlow:13cfs AvgPrecip:551mm AvgTemp:9C
NOOA:DYNT2,RIO GRANDE NEAR DRYDEN 16S,29.8236,-102.167,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DYNT2,,,213;Rfed4388e62f1db41,Rio Grande O8 L1 Drainage:195945km2 AvgFlow:0cfs AvgPrecip:361mm AvgTemp:20C
NOOA:EBBT2,San Bernard River AT East Bernard,29.53,-96.06,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=EBBT2,,,478.4336;R508d935854c0eb41,San Bernard River O4 L1 Drainage:901km2 AvgFlow:176cfs AvgPrecip:1169mm AvgTemp:21C
NOOA:ECDO3,Elk creek AT Drain,43.63,-123.28,NOOA;NOOANW,http://www.nwrfc.noaa.gov/river/station/flowplot/flowplot.cgi?ECDO3,,,967.5297;R2fdd98c69331e241,Asker Creek O1 L3 Drainage:1km2 AvgFlow:1cfs AvgPrecip:1218mm AvgTemp:11C
NOOA:EHRC2,Elkhead Reservoir AT,40.5583,-107.3833,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?ehrc2,,,669.9121;R3f35febc49a4e541,Elkhead Creek O4 L7 Drainage:529km2 AvgFlow:143cfs AvgPrecip:453mm AvgTemp:6C
NOOA:ELFA2,Elfin Cove AT Elfin Cove,58.1931,-136.3431,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ELFA2,,,,
NOOA:ELLI3,White River (IN) AT Elliston,39.0275,-86.9669,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ELLI3,,,250.3498;R39b488c4ea5ac441,White River O6 L4 Drainage:11422km2 AvgFlow:4942cfs AvgPrecip:1138mm AvgTemp:12C
NOOA:ELLU1,Huntington Ck AT Electric Lake,39.5997,-111.2128,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?ellu1,,,940.048;R2731f8f2e498cd41,Huntington Creek O2 L6 Drainage:68km2 AvgFlow:23cfs AvgPrecip:701mm AvgTemp:2C
NOOA:ELVO1,Ohio River AT EAST LIVERPOOL,40.6203,-80.5633,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ELVO1,,,850.4541;Rba490ccd9fd2a641,Ohio River O8 L2 Drainage:60943km2 AvgFlow:40526cfs AvgPrecip:968mm AvgTemp:11C
NOOA:ELZN7,Cape Fear River AT Elizabethtown,34.6044,-78.648,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ELZN7,,,978.6497;R355e3a588397a641, 
NOOA:EMIU1,Emigration Ck AT Salt Lake City Nr,40.75,-111.8125,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?emiu1,,,53.6025;Rd57855b90a69e741,Emigration Creek O2 L5 Drainage:50km2 AvgFlow:12cfs AvgPrecip:612mm AvgTemp:10C
NOOA:EPPT2,RIO GRANDE AT EAGLE PASS,28.7139,-100.507,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=EPPT2,,,759.5638;R37896def8194e241,Rio Grande O8 L1 Drainage:324965km2 AvgFlow:37cfs AvgPrecip:545mm AvgTemp:22C
NOOA:EPRK1,Neosho River AT Emporia,38.4333,-96.2,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=EPRK1,,,41.7249;R508da3c8ed75ed41,Neosho River O5 L3 Drainage:1625km2 AvgFlow:356cfs AvgPrecip:925mm AvgTemp:13C
NOOA:ERBA2,Eagle River AT Glenn Hwy Bridge,61.3103,-149.5769,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ERBA2,,,,
NOOA:ESPN5,Rio Grande AT Espanola-Highway Bridge,35.9833,-106.0667,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ESPN5,,,885.437;R105879df1fa1a141,Rio Grande O7 L1 Drainage:26906km2 AvgFlow:2047cfs AvgPrecip:279mm AvgTemp:11C
NOOA:EUGO3,Willamette River AT Eugene,44.05,-123.0833,HADSMAP;NOOA;NOOANW,http://www.nwrfc.noaa.gov/river/station/flowplot/flowplot.cgi?EUGO3,,,794.7796;Re17ad4c83e4ca241,Willamette River O6 L2 Drainage:5301km2 AvgFlow:5949cfs AvgPrecip:1148mm AvgTemp:11C
NOOA:FEDV2,Rappahannock River AT Fredericksburg,38.2897,-77.4497,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FEDV2,,,757.9211;R8d972e0ddcf6eb41,Rappahannock River O6 L1 Drainage:4246km2 AvgFlow:1900cfs AvgPrecip:1085mm AvgTemp:14C
NOOA:FLCW3,Eau Claire River AT Fall Creek,44.8097,-91.2817,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FLCW3,,,802.5794;Rec5104c2b6e1e041,Eau Claire River O5 L3 Drainage:1920km2 AvgFlow:528cfs AvgPrecip:830mm AvgTemp:6C
NOOA:FLDT1,FORT LOUDON DAM RAIN GAUGE NEAR LENOIR CITY 1E,35.7922,-84.2456,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FLDT1,,,811.4536;R17d9f22e0801e941, O1 L4 Drainage:7km2 AvgFlow:5cfs AvgPrecip:1358mm AvgTemp:14C
NOOA:FLMK2,Licking River AT Falmouth,38.6783,-84.3285,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FLMK2,,,211.6145;Rfa7e92f83541d641,Licking River O6 L3 Drainage:8535km2 AvgFlow:4330cfs AvgPrecip:1113mm AvgTemp:12C
NOOA:FMMA2,Fortymile River AT Mosquito Fork,64.0661,-141.9972,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FMMA2,,,,
NOOA:FONN7,FONTANA DAM,35.4503,-83.8056,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FONN7,,,867.9308;R4e629caecc09e741,Panel Branch O1 L5 Drainage:1km2 AvgFlow:1cfs AvgPrecip:1561mm AvgTemp:13C
NOOA:FOXR1,Narragansett Bay AT Fox Point,41.8067,-71.4,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FOXR1,,,504.6054;R8d97ce61dc42b441,Seekonk River O5 L1 Drainage:1413km2 AvgFlow:1103cfs AvgPrecip:1224mm AvgTemp:11C
NOOA:FPHT1,South Fork Holston River AT Fort Patrick Henry Dam,36.4981,-82.5086,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FPHT1,,,916.9239;R355eb2d8f513ec41,South Fork Holston River O6 L4 Drainage:4979km2 AvgFlow:2977cfs AvgPrecip:1125mm AvgTemp:14C
NOOA:FRDF1,Atlantic Coast AT Fernandina Beach,30.6717,-81.465,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FRDF1,,,386.619;Rd9ce27d1c33acc41,Amelia River O3 L2 Drainage:4068km2 AvgFlow:86cfs AvgPrecip:1292mm AvgTemp:20C
NOOA:FRGC2,Fraser AT Granby,40.0853,-105.9547,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?frgc2,,,665.4542;R23dbe18e3d3ed141,Fraser River O4 L5 Drainage:782km2 AvgFlow:188cfs AvgPrecip:340mm AvgTemp:3C
NOOA:FRVM3,Mount Hope Bay AT Fall River,41.7033,-71.1633,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FRVM3,,,819.4031;R8fc25522e1a7cc41,Taunton River O5 L1 Drainage:1389km2 AvgFlow:1040cfs AvgPrecip:1240mm AvgTemp:10C
NOOA:FTPN3,Atlantic Coast AT Fort Point,43.0717,-70.7117,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FTPN3,,,,
NOOA:FWDN2,Flamingo Wash AT Decatur Blvd,36.1022,-115.2081,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?fwdn2,,,31.4316;R2db295fa5a5bdf41,Flamingo Wash O1 L6 Drainage:5km2 AvgFlow:0cfs AvgPrecip:138mm AvgTemp:19C
NOOA:GAKA2,Gakona River AT Tok Cutoff Bridge,62.3014,-145.3072,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GAKA2,,,,
NOOA:GATA3,Gila AT Attaway Rd,33.0194,-111.5281,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?gata3,,,200.4665;Rec51f8ad04cade41,Gila River O7 L5 Drainage:45802km2 AvgFlow:655cfs AvgPrecip:250mm AvgTemp:21C
NOOA:GBRW4,Green AT Fontenelle Res Fontenelle Nr,42.0611,-110.1,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?gbrw4,,,643.287;R931884dd4f78e941,Green River O7 L5 Drainage:10759km2 AvgFlow:1741cfs AvgPrecip:204mm AvgTemp:4C
NOOA:GCDW1,Columbia River AT Grand Coulee Dam,47.9667,-118.9833,NOOA;NOOANW,http://www.nwrfc.noaa.gov/river/station/flowplot/flowplot.cgi?GCDW1,,,974.687;R19041e635c95e341,Columbia River O8 L1 Drainage:191881km2 AvgFlow:108111cfs AvgPrecip:274mm AvgTemp:10C
NOOA:GCVF1,St. Johns River AT Shands Bridge,29.9814,-81.6342,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GCVF1,
NOOA:GDCN5,Gila AT Diamond Ck Blo,33.25,-108.1667,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?gdcn5,,,812.0529;R8d9792f5d615e241,Diamond Creek O5 L6 Drainage:289km2 AvgFlow:16cfs AvgPrecip:443mm AvgTemp:11C
NOOA:GENW3,Mississippi River AT Genoa,43.5694,-91.2297,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GENW3,,,710.5377;Rd9ceef9188d2d841,Mississippi River O8 L1 Drainage:167558km2 AvgFlow:39307cfs AvgPrecip:851mm AvgTemp:8C
NOOA:GEOT2,San Gabriel River AT Georgetown,30.67,-97.6,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GEOT2,,,977.9286;R0ad723fa3140a341,San Gabriel River O4 L3 Drainage:1099km2 AvgFlow:142cfs AvgPrecip:901mm AvgTemp:20C
NOOA:GLAK1,Solomon River AT Glasco,39.3386,-97.8358,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GLAK1,,,820.6173;R17d99e0b682ec641,Solomon River O6 L4 Drainage:14871km2 AvgFlow:569cfs AvgPrecip:745mm AvgTemp:13C
NOOA:GLCM3,Atlantic Coast AT Gloucester,42.6103,-70.6606,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GLCM3,,,,
NOOA:GLDA3,Colorado AT Lake Powell Glen Cyn Dam At,36.9358,-111.4806,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?glda3,,,790.6346;Rdd24964485bbdd41,Colorado River O8 L4 Drainage:276142km2 AvgFlow:16295cfs AvgPrecip:169mm AvgTemp:15C
NOOA:GLTA2,Bering Sea AT Golovin,64.5399,-163.0341,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GLTA2,,,,
NOOA:GLWM8,Milk River AT Glasgow,48.16,-106.5925,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GLWM8,,,352.2184;R0c023753bd3ce741,Milk River O6 L3 Drainage:50260km2 AvgFlow:467cfs AvgPrecip:297mm AvgTemp:6C
NOOA:GMIW3,Kickapoo River AT Gays Mills,43.3192,-90.8514,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=GMIW3,,,675.6808;R0ad7e31317bfe341,Kickapoo River O5 L3 Drainage:1600km2 AvgFlow:433cfs AvgPrecip:848mm AvgTemp:8C
NOOA:GMRC2,Blue AT Green Mtn Res,39.8636,-106.2833,HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?gmrc2,,,719.5967;R8b6c670cd28cd141,Blue River O4 L5 Drainage:1443km2 AvgFlow:454cfs AvgPrecip:364mm AvgTemp:3C
