id,desc,lat,lng,modes,extra,equiv
CDEC:CNT,CONTRA COSTA,37.99500,-121.70000,25=H,,,,574.1162;R6abc8cd874f7db41,Marsh Creek O3 L2 Drainage:228km2 AvgFlow:9cfs AvgPrecip:361mm AvgTemp:16C
CDEC:COL,SACRAMENTO RIVER AT COLUSA,39.21406,-122.00025,20=E;20=H;1=E;1=H,,,,97.6366;R91ed1463b693de41,Sacramento River O7 L1 Drainage:30240km2 AvgFlow:12595cfs AvgPrecip:463mm AvgTemp:17C
CDEC:COW,COW CREEK NEAR MILLVILLE,40.50488,-122.23306,20=E;20=H;1=E;1=H,,,,556.3157;R3789415a0213db41,Cow Creek O5 L2 Drainage:1103km2 AvgFlow:701cfs AvgPrecip:857mm AvgTemp:16C
CDEC:CPP,CORDELIA PUMPING PLANT (KG002111),38.22760,-122.13470,146=H,,,,,
CDEC:CRB,CIRBY CREEK-TINA WAY,38.73200,-121.27800,1=E,,,,365.647;R37893d519219ef41,Cirby Creek O1 L4 Drainage:5km2 AvgFlow:2cfs AvgPrecip:614mm AvgTemp:17C
CDEC:CRD,PETALUMA RIVER NR CORONA ROAD,38.26700,-122.66700,1=E,,,,858.209;R54e31dc163a9dd41,Petaluma River O3 L1 Drainage:77km2 AvgFlow:38cfs AvgPrecip:795mm AvgTemp:15C
CDEC:CRH,CROSS CK AT HOUSTON,36.32951,-119.53139,1=E,,,,23.2633;R273194f06578eb41, O4 L6 Drainage:3202km2 AvgFlow:1cfs AvgPrecip:256mm AvgTemp:17C
CDEC:CRS,MERCED RIVER AT CRESSY,37.42500,-120.66300,20=E;1=E;25=E,,,,631.9526;Rf4fd545232cebf41,Merced River O5 L2 Drainage:3188km2 AvgFlow:1408cfs AvgPrecip:317mm AvgTemp:17C
CDEC:CSE,COLLINSVILLE ON SACRAMENTO RIVER,38.07400,-121.85010,1=E;1=H;25=E;25=H,,,,118.0128;R83c042cd6ef2d441, O2 L1 Drainage:2km2 AvgFlow:0cfs AvgPrecip:433mm AvgTemp:16C
CDEC:CSK,CASTAIC CANYON CK Z3-2388,34.60610,-118.66560,20=E;1=E,,,,734.8748;R4c37c9f10b02b441,Castaic Creek O4 L2 Drainage:171km2 AvgFlow:24cfs AvgPrecip:517mm AvgTemp:17C
CDEC:CSO,CASTAIC LAKE OUTLET (CAS00000),34.52700,-118.61100,146=H,,,,730.3497;R355ea6ae4cabec41,Castaic Creek O5 L2 Drainage:356km2 AvgFlow:44cfs AvgPrecip:423mm AvgTemp:17C
CDEC:CSW,KINGS RIVER BELOW CRESCENT WEIR,36.38700,-119.87600,20=H;1=H,,,,931.4503;R4c37c98fa89aea41, O6 L6 Drainage:4911km2 AvgFlow:0cfs AvgPrecip:200mm AvgTemp:17C
CDEC:CTK,COTTONWOOD CREEK NEAR FRIANT,37.00123,-119.71944,20=E;20=H;1=E;1=H,,,,965.3011;Ree7c0f00d59dde41, O4 L2 Drainage:95km2 AvgFlow:1cfs AvgPrecip:369mm AvgTemp:17C
CDEC:CVC,CASTRO VALLEY CR AT HAYWARD CA,37.67993,-122.08052,1=E,,,,881.5008;R3d0a37af5560ba41, O1 L2 Drainage:3km2 AvgFlow:1cfs AvgPrecip:604mm AvgTemp:14C
CDEC:CVL,WEST WALKER NR HWY 395 BLW LITTLE WALKER,38.51500,-119.45400,1=E,,,,473.7189;Rcdcc545f43a0ec41,West Walker River O5 L5 Drainage:589km2 AvgFlow:299cfs AvgPrecip:313mm AvgTemp:7C
CDEC:CWA,COTTONWOOD CREEK AUXILIARY GAGE,40.38710,-122.23861,20=E;1=E,,,,143.5345;R46b607688e94e541,Cottonwood Creek O6 L2 Drainage:2395km2 AvgFlow:970cfs AvgPrecip:713mm AvgTemp:16C
CDEC:CYG,CYGNUS-CORDELIA SLOUGH,38.15270,-122.09080,1=E;25=E,,,,832.0664;Rf0a766a53c2cc841,Roos Cut O1 L2 Drainage:1km2 AvgFlow:0cfs AvgPrecip:504mm AvgTemp:15C
CDEC:DAR,DRAINAGE AT ARBOR ROAD,37.76896,-121.41941,1=E;146=E;20=E,,,,,
CDEC:DBD,DISCOVERY BAY AT DISCOVERY BAY BLVD,37.89280,-121.60250,1=E,,,,,
CDEC:DBI,DISCOVERY BAY AT INDIAN SLOUGH,37.91765,-121.58672,1=E,,,,115.0386;Rf0a78654344fe641, O3 L3 Drainage:140km2 AvgFlow:2cfs AvgPrecip:349mm AvgTemp:16C
CDEC:DBT,DUTCH BILL CK AT BOHEMIAN HWY TYRONE RD,38.45040,-123.00040,1=E,,,,378.4672;Ra8c64bb0c0b4ad41,Dutch Bill Creek O2 L2 Drainage:31km2 AvgFlow:34cfs AvgPrecip:1349mm AvgTemp:14C
CDEC:DC2,DEVIL CANYON 2ND AFTERBAY (KA041275),34.23050,-117.34050,146=H,,,,828.4428;Raaf13a8dc63fd841, O1 L6 Drainage:1km2 AvgFlow:1cfs AvgPrecip:948mm AvgTemp:15C
CDEC:DCD,DUCK CK DIVERSION,37.93830,-120.99000,1=E,,,,754.3452;Rdd24d2d0c5e7e641,Duck Creek O2 L3 Drainage:33km2 AvgFlow:0cfs AvgPrecip:335mm AvgTemp:16C
CDEC:DCK,DONNER CREEK AT HWY 89,39.32102,-120.20798,20=E;1=E,,,,1.6986;R23dbb9b15cfecf41,Donner Creek O3 L5 Drainage:76km2 AvgFlow:67cfs AvgPrecip:903mm AvgTemp:6C
CDEC:DCM,DRY CREEK AT MODESTO AT CLAUS ROAD,37.65700,-120.92300,20=E;1=E,,,,26.753;R3333ab23433fd341,Dry Creek O5 L3 Drainage:513km2 AvgFlow:2cfs AvgPrecip:344mm AvgTemp:17C
CDEC:DCO,DEL VALLE CONSERVATION OUTLET WORKS,37.61780,-121.74680,146=H,,,,390.9232;Rc976fea53fe3eb41,Arroyo Valle O4 L3 Drainage:378km2 AvgFlow:43cfs AvgPrecip:528mm AvgTemp:15C
CDEC:DCS,DEER CREEK NR SMARTVILLE,39.22434,-121.26857,20=E;20=H;1=E;1=H,,,,633.2726;Ra8c6cb76b6f8b041,Deer Creek O4 L4 Drainage:214km2 AvgFlow:172cfs AvgPrecip:894mm AvgTemp:16C
CDEC:DCV,DEER CREEK NR VINA,40.01405,-121.94832,20=E;20=H;1=E;1=H;25=E;25=H,,,,696.7604;R3d0adfba43bcde41,Deer Creek O4 L2 Drainage:544km2 AvgFlow:341cfs AvgPrecip:772mm AvgTemp:16C
CDEC:DCW,DRY CREEK NEAR WHEATLAND,39.02360,-121.43610,20=E;1=E,,,,465.63;R8d97821ff358e941,Dry Creek O4 L4 Drainage:296km2 AvgFlow:96cfs AvgPrecip:557mm AvgTemp:17C
CDEC:DDC,DARBEE DITCH NR CALLAHAN,41.31600,-122.86860,1=E,,,,937.162;R0ad773853916e741,Sugar Creek O2 L3 Drainage:15km2 AvgFlow:15cfs AvgPrecip:884mm AvgTemp:8C
CDEC:DGC,TRINITY RIVER AT DOUGLAS CITY,40.64528,-122.95667,20=E;1=E;25=E,,,,332.0412;Rec51f0d2bf61e441,Trinity River O5 L2 Drainage:2331km2 AvgFlow:777cfs AvgPrecip:926mm AvgTemp:13C
CDEC:DGL,DOUGHTY CUT ABOVE GRANT LINE CANAL,37.81500,-121.42500,1=E;1=H;25=E,,,,714.0421;Ra470bd1be11dc641, 
CDEC:DGY,DRY CK NR GEYSERVILLE,38.69860,-122.95690,20=E;1=E,,,,560.1657;R295cef51a247d441,Dry Creek O4 L2 Drainage:361km2 AvgFlow:242cfs AvgPrecip:1057mm AvgTemp:15C
CDEC:DID,DCID DEER CK DIVERSION NR VINA,40.00950,-121.95719,20=E;1=E,,,,734.3916;R0e2d92f90e5fe241,West Fork Brush Creek O1 L4 Drainage:1km2 AvgFlow:1cfs AvgPrecip:850mm AvgTemp:16C
CDEC:DKS,DINKEY CK SIPHON,36.90810,-119.12420,1=E;20=E,,USGS:11216400,,111.7716;Rbc745344ff92b041,Dinkey Creek O4 L6 Drainage:343km2 AvgFlow:205cfs AvgPrecip:734mm AvgTemp:15C
CDEC:DLC,DELTA CROSS CHANNEL BTW SAC R & SNODGRAS,38.24500,-121.50500,20=E;1=E;25=E,,,,839.3144;Rae471d354effe341,Snodgrass Slough O3 L4 Drainage:4969km2 AvgFlow:4cfs AvgPrecip:445mm AvgTemp:16C
CDEC:DLT,SACRAMENTO RIVER AT DELTA,40.93959,-122.41724,20=E;20=H;1=E;1=H;25=H,,,,706.8971;R6abcd48ed0f9ea41,Sacramento River O4 L1 Drainage:1102km2 AvgFlow:1227cfs AvgPrecip:1829mm AvgTemp:15C
CDEC:DM2,CHECK 20,36.83100,-120.43300,25=H,,,,,
CDEC:DM3,CHECK 21,36.77800,-120.37400,1=E;25=H,,,,967.9874;R1f85ebb1b523a141,San Joaquin River O5 L1 Drainage:4752km2 AvgFlow:679cfs AvgPrecip:218mm AvgTemp:17C
CDEC:DMC,DMC HEADWORKS,37.78000,-121.58800,25=H,,,,962.7689;R4c37a1c2fcd8db41, O1 L4 Drainage:22km2 AvgFlow:1cfs AvgPrecip:324mm AvgTemp:16C
CDEC:DNB,SAN JOAQUIN R AT DONNY BRIDGE,36.83350,-119.96580,20=E;1=E;25=E,,,,19.0525;R0e2df2e904ddd841,San Joaquin River O5 L1 Drainage:4662km2 AvgFlow:690cfs AvgPrecip:302mm AvgTemp:17C
CDEC:DNC,DONNER CREEK AT DONNER LAKE,39.32352,-120.23437,20=E;1=E,,,,887.6956;R23dbb9b15cfecf41,Donner Creek O3 L5 Drainage:76km2 AvgFlow:67cfs AvgPrecip:903mm AvgTemp:6C
CDEC:DOS,MIDDLE FORK EEL RIVER NEAR DOS RIOS,39.70627,-123.32529,20=E;1=E,,,,969.5842;Rd7a3303ac084d741,Middle Fork Eel River O6 L2 Drainage:1940km2 AvgFlow:1525cfs AvgPrecip:1309mm AvgTemp:14C
CDEC:DOT,DOOLEY CK AT OLD TOLL RD NR HOPLAND,38.97610,-123.07030,1=E,,,,933.8752;R0681fddf7b63df41,Dooley Creek O3 L2 Drainage:41km2 AvgFlow:26cfs AvgPrecip:974mm AvgTemp:15C
CDEC:DPC,DEL PUERTO CK-USGS,37.48670,-121.20810,1=E,,,,58.8653;Ra69b746e3520c041, O4 L2 Drainage:190km2 AvgFlow:9cfs AvgPrecip:296mm AvgTemp:16C
CDEC:DPU,DEL PUERTO CK,37.53947,-121.12206,1=E;25=E,,,,842.0358;R355e1a1b8aa2c541,San Joaquin River O6 L1 Drainage:27153km2 AvgFlow:1940cfs AvgPrecip:318mm AvgTemp:17C
CDEC:DRF,SMITH RIVER AT DR FINE BRIDGE,41.88300,-124.13300,1=E;1=H,,,,606.8891;Rf2d239529395e341,Smith River O5 L1 Drainage:1738km2 AvgFlow:5281cfs AvgPrecip:1939mm AvgTemp:12C
CDEC:DRK,DEER CK,36.32810,-119.07890,1=E,,,,819.7164;R3bdfdbaad1e3e941, 
CDEC:DRY,DRY CREEK NEAR HEALDSBURG,38.58741,-122.86221,20=E;20=H;1=E;1=H,,,,702.4166;R1283bc71c19de441,Dry Creek O4 L2 Drainage:487km2 AvgFlow:345cfs AvgPrecip:1054mm AvgTemp:15C
CDEC:DSJ,DUTCH SLOUGH AT JERSEY ISLAND,38.01300,-121.67100,20=E;1=E;25=E,,,,753.8878;Rd7a310be8737de41, O1 L4 Drainage:1km2 AvgFlow:0cfs AvgPrecip:365mm AvgTemp:16C
CDEC:DSN,DRY CREEK NR SNELLING,37.55500,-120.46300,20=E;1=E;20=H;1=H,,,,938.4596;R8195f3b0b72bec41, O1 L5 Drainage:1km2 AvgFlow:0cfs AvgPrecip:368mm AvgTemp:17C
CDEC:DSR,JT14 DOYLE SPRINGS DIVERSION,36.18900,-118.66596,1=E,,,,438.6798;Rac1c7a366476b141,North Fork Middle Fork Tule River O3 L5 Drainage:96km2 AvgFlow:59cfs AvgPrecip:882mm AvgTemp:13C
CDEC:DTW,DEER CK AT TRENTON WEIR,35.94610,-119.18080,1=E,,,,26.5779;R1d5a946bea5dd441,Deer Creek O3 L4 Drainage:486km2 AvgFlow:0cfs AvgPrecip:276mm AvgTemp:18C
CDEC:DV7,DEL VALLE CHECK 7 (KB001638),37.65470,-121.74190,146=H,,,,924.221;Ra8c6d70482bbee41,Arroyo Mocho O4 L2 Drainage:118km2 AvgFlow:7cfs AvgPrecip:418mm AvgTemp:15C
CDEC:DVD,DEER CREEK BELOW STANFORD VINA DAM,39.96362,-122.03436,20=E;20=H;1=E;1=H;25=E;25=H,,,,890.9475;R0000983f9eeed541,Deer Creek O4 L2 Drainage:563km2 AvgFlow:343cfs AvgPrecip:605mm AvgTemp:17C
CDEC:DVF,DUCK CK DIVERSION NR FARMINGTON,37.94500,-120.93000,1=E,,,,445.799;Rdd24d2d0c5e7e641,Duck Creek O2 L3 Drainage:33km2 AvgFlow:0cfs AvgPrecip:335mm AvgTemp:16C
CDEC:DWS,SACRAMENTO DEEP WATER SHIPPING CHANNEL,38.25611,-121.66667,20=E;1=E;25=E,,,,982.3026;R560e010f888fec41,Miner Slough O2 L3 Drainage:60133km2 AvgFlow:1cfs AvgPrecip:447mm AvgTemp:16C
CDEC:DYR,DYER RESERVOIR,37.75782,-121.67491,146=H,,,,977.9322;Rcba15d3796e9ea41,Brushy Creek O1 L3 Drainage:3km2 AvgFlow:1cfs AvgPrecip:481mm AvgTemp:15C
CDEC:EBM,EASTSIDE BYPASS BLW MARIPOSA BYPASS,37.20500,-120.69810,20=E;1=E;25=E,,,,863.2727;Rd1221366ac13ee41, O1 L5 Drainage:1km2 AvgFlow:0cfs AvgPrecip:305mm AvgTemp:17C
CDEC:EBY,ELK BAYOU,36.12493,-119.35631,20=E;1=E,,,,78.5872;R7368717b3609b941,Elk Bayou O3 L5 Drainage:2374km2 AvgFlow:2cfs AvgPrecip:224mm AvgTemp:17C
CDEC:ECC,ELIZABETH CANYON CK,34.57600,-118.55600,20=E;1=E,,,,971.2938;R355e62024ed8d741, O1 L5 Drainage:1km2 AvgFlow:0cfs AvgPrecip:566mm AvgTemp:16C
CDEC:ECD,EAST CONTRA COUNTY ID PP#1,37.91786,-121.62600,146=E,,,,,
CDEC:ECK,ELEANOR CK NR HETCH HETCHY,37.96909,-119.88213,20=E;1=E;25=E,,,,565.0519;R85eb95bc890fee41,Eleanor Creek O4 L5 Drainage:206km2 AvgFlow:152cfs AvgPrecip:1107mm AvgTemp:11C
CDEC:ECP,ELDER CREEK NEAR PASKENTA,40.02377,-122.51195,20=E;1=E,,,,4.6232;Re3a52b304fb3e841,Elder Creek O4 L2 Drainage:244km2 AvgFlow:108cfs AvgPrecip:687mm AvgTemp:17C
CDEC:EDA,LOS GATOS CREEK AT EL DORADO AVENUE,36.16700,-120.20900,1=E;1=H,,,,609.4626;R27316c9ef864ee41,Los Gatos Creek O5 L4 Drainage:976km2 AvgFlow:15cfs AvgPrecip:187mm AvgTemp:18C
CDEC:EDB,ELDERBERRY CANYON CK,34.52335,-118.62362,20=E;1=E,,,,984.9625;R8fc2d5e891d3eb41, O4 L3 Drainage:140km2 AvgFlow:20cfs AvgPrecip:431mm AvgTemp:17C
CDEC:EDT,LAKE ELEANOR DIV TUNNEL,37.98000,-119.88100,20=H,,,,660.8781;Rb072707d2f8dd441,Eleanor Creek O4 L5 Drainage:209km2 AvgFlow:106cfs AvgPrecip:1081mm AvgTemp:11C
CDEC:EDV,COYOTE CREEK AT EDENVALE,37.27100,-121.79600,1=E,,,,107.0551;Rfa7e6aba6316b041,Coyote Creek O5 L1 Drainage:603km2 AvgFlow:70cfs AvgPrecip:492mm AvgTemp:15C
CDEC:EFD,EARL LAKE NR FORT DICK,41.84280,-124.18860,25=E,,,,843.9228;Rec51e0cdcd2cd341, O3 L1 Drainage:75km2 AvgFlow:96cfs AvgPrecip:1658mm AvgTemp:12C
CDEC:EFM,EAST FK OF WEST FK MOJAVE R UPR MILLER,34.27030,-117.29190,1=E,,USGS:10260700,,212.4301;R3f355e071f088541,East Fork West Fork Trinity River O3 L6 Drainage:26km2 AvgFlow:11cfs AvgPrecip:738mm AvgTemp:14C
CDEC:EGN,COSUMNES RIVER AT EAGLES NEST ROAD,38.48500,-121.26000,1=E,,,,945.4919;R5839f442a83aca41, O2 L3 Drainage:30km2 AvgFlow:3cfs AvgPrecip:536mm AvgTemp:17C
CDEC:ELF,SANTA CLARA R AT E LA FALDA WY NR PIRU,34.40353,-118.73914,20=E;1=E,,,,9.7537;R83c0c6df7e10ee41,Santa Clara River O6 L1 Drainage:1685km2 AvgFlow:69cfs AvgPrecip:476mm AvgTemp:17C
CDEC:ELN,EASTSIDE BYPASS NEAR EL NIDO,37.14750,-120.60530,20=E;20=H;1=E;1=H,,,,492.0638;R5839b47a8e868641, O1 L4 Drainage:6km2 AvgFlow:0cfs AvgPrecip:302mm AvgTemp:17C
CDEC:EMM,EMMATON (USBR),38.08396,-121.73892,25=H,,,,464.8333;Re17a04f640bae641,Sacramento River O7 L1 Drainage:72013km2 AvgFlow:26331cfs AvgPrecip:410mm AvgTemp:16C
CDEC:EST,ESTRELLA RIVER NEAR ESTRELLA,35.71700,-120.63900,20=E;20=H;1=E;1=H,,,,244.9265;Rb81ebdbc1900e541,Estrella River O5 L2 Drainage:2332km2 AvgFlow:27cfs AvgPrecip:329mm AvgTemp:16C
CDEC:EVA,EEL RIVER BELOW VAN ARSDALE DAM 24HR AVG,39.38860,-123.11500,20=H,,,,603.5188;R3bdf9f9db6e9e541,Eel River O5 L1 Drainage:913km2 AvgFlow:527cfs AvgPrecip:1231mm AvgTemp:13C
CDEC:F56,NF FEATHER R BL GRIZZLY CREEK,39.85250,-121.39139,20=H,,,,102.7134;R1904b6a7ab51bc41,North Fork Feather River O6 L2 Drainage:4962km2 AvgFlow:918cfs AvgPrecip:1759mm AvgTemp:13C
CDEC:F57,NF FEATHER R BL ROCK CREEK DIV DAM,39.97972,-121.27583,20=H,,,,946.6858;R022be7e641d9c241, O1 L3 Drainage:2km2 AvgFlow:4cfs AvgPrecip:1558mm AvgTemp:11C
CDEC:FAL,FALSE RIVER NEAR OAKLEY,38.05580,-121.66690,20=E;1=E;25=E,,,,990.019;R3333af431649e441, O5 L2 Drainage:46467km2 AvgFlow:2cfs AvgPrecip:404mm AvgTemp:16C
CDEC:FAR,TRUCKEE RIVER AT FARAD,39.42796,-120.03409,20=E;1=E;25=E,,,,936.9553;Rc97686568117ed41,Truckee River O5 L4 Drainage:2432km2 AvgFlow:816cfs AvgPrecip:658mm AvgTemp:8C
CDEC:FBL,FEATHER RIVER AT BOYD'S LANDING,39.04549,-121.61043,20=E;20=H;1=E;1=H,,,,112.9848;Rf4fd9c649ec9df41,Feather River O6 L2 Drainage:13733km2 AvgFlow:7481cfs AvgPrecip:537mm AvgTemp:17C
CDEC:FCC,FRENCH CREEK AT HWY 3 NEAR CALLAHAN,41.41175,-122.85883,1=E,,,,21.4227;R643bf31d99b2e841,French Creek O3 L3 Drainage:80km2 AvgFlow:43cfs AvgPrecip:595mm AvgTemp:11C
CDEC:FCK,FISH CANYON CK,34.60306,-118.66083,20=E;1=E,,,,986.9774;R508d877563d8d441,Castaic Creek O4 L2 Drainage:94km2 AvgFlow:9cfs AvgPrecip:532mm AvgTemp:16C
CDEC:FCT,FISHERMANS CUT,38.06782,-121.64884,25=E;20=E,,,,66.2823;R6de7eb53980fea41, O5 L2 Drainage:46421km2 AvgFlow:0cfs AvgPrecip:406mm AvgTemp:16C
CDEC:FER,EEL RIVER AT FERNBRIDGE,40.61700,-124.20000,1=E;1=H,,,,991.2605;Rc1ca11fbb10ac141,Eel River O7 L1 Drainage:9354km2 AvgFlow:9658cfs AvgPrecip:1160mm AvgTemp:12C
CDEC:FFB,SAN JOAQUIN R AT FREMONT FORD BRIDGE,37.30994,-120.93104,20=E;1=E;25=E;20=H;1=H,,,,953.9551;R2506010c2b26c341,San Joaquin River O6 L1 Drainage:21231km2 AvgFlow:600cfs AvgPrecip:297mm AvgTemp:17C
CDEC:FHH,FALLS CK NR HETCH HETCHY,37.97080,-119.76330,20=E;20=H;1=E;1=H;25=E,,,,761.0934;R39b4e4485f5ae841,Falls Creek O3 L3 Drainage:120km2 AvgFlow:145cfs AvgPrecip:948mm AvgTemp:12C
CDEC:FHL,FRESNO R ABV HENLEY LAKE,37.15060,-119.85610,20=E;1=E,,,,876.1046;R0e2d1a1337e8de41,Fresno River O4 L4 Drainage:601km2 AvgFlow:122cfs AvgPrecip:396mm AvgTemp:17C
CDEC:FLO,FEATHER RIVER AT LIVE OAK,39.24800,-121.63600,1=E;1=H,,,,896.0237;R931870138130ec41,Feather River O6 L2 Drainage:10019km2 AvgFlow:4993cfs AvgPrecip:580mm AvgTemp:17C
CDEC:FLT,GOOD YEAR SLOUGH OUTFALL @ NAVAL FLEET,38.08038,-122.10205,25=E,,,,440.7915;Rd7a3f01822659e41, O1 L3 Drainage:3km2 AvgFlow:1cfs AvgPrecip:507mm AvgTemp:15C
CDEC:FOW,FEATHER R OWA SO BOUNDARY NR GRIDLEY,39.40250,-121.61940,25=E,,,,832.3048;Ra01aa77b0b22e441,Feather River O6 L2 Drainage:9459km2 AvgFlow:978cfs AvgPrecip:610mm AvgTemp:17C
CDEC:FPT,SACRAMENTO RIVER AT FREEPORT,38.45000,-121.50000,20=E;20=H;1=E;1=H;25=E,,,,113.5859;R3333df8e3bfbec41,Sacramento River O7 L1 Drainage:59573km2 AvgFlow:24546cfs AvgPrecip:473mm AvgTemp:17C
CDEC:FRA,FEATHER RIVER AT MILE 61.6,39.46800,-121.59700,25=E,,,,632.5246;Rfa7e1ad4f49fc241,Feather River O6 L2 Drainage:9395km2 AvgFlow:970cfs AvgPrecip:661mm AvgTemp:17C
CDEC:FRE,SACRAMENTO R @ FREMONT WEIR(CREST 32.0'),38.75926,-121.66727,20=E;20=H;1=E;1=H,,,,56.8391;R022b67dd9a2be341,Sacramento River O7 L1 Drainage:36239km2 AvgFlow:9646cfs AvgPrecip:498mm AvgTemp:17C
CDEC:FRK,FRANK'S TRACT MID TRACT,38.04642,-121.59810,25=E,,,,892.0621;R1b2fed5de632cd41, O5 L3 Drainage:37040km2 AvgFlow:0cfs AvgPrecip:360mm AvgTemp:16C
CDEC:FRP,FARRAR PARK,38.01200,-121.64000,25=H,,,,89.1252;Rb29def7558acb441, O2 L3 Drainage:37122km2 AvgFlow:1cfs AvgPrecip:382mm AvgTemp:16C
CDEC:FRU,FRESNO R LEWIS FORK NR OAKHURST,37.34500,-119.63920,20=E;1=E,,,,29.9929;Ra69b5cdcc876e041, O3 L5 Drainage:111km2 AvgFlow:75cfs AvgPrecip:789mm AvgTemp:15C
CDEC:FS1,MERCED RIVER AT FERGUSON SLIDE UPSTREAM,37.65517,-119.89726,1=E;25=E,,,,747.707;R21b04eab1c77ed41,Merced River O5 L2 Drainage:1086km2 AvgFlow:792cfs AvgPrecip:840mm AvgTemp:15C
CDEC:FS2,MERCED RIVER AT FERGUSON SLIDE DOWNSTRM,37.66009,-119.90068,1=E;25=E,,,,35.8388;R8941f8119d8fd041,Merced River O5 L2 Drainage:1713km2 AvgFlow:1146cfs AvgPrecip:770mm AvgTemp:15C
CDEC:FSB,FEATHER R ABV STAR BEND,39.04550,-121.61044,20=E;1=E,,,,114.3687;Rf4fd9c649ec9df41,Feather River O6 L2 Drainage:13733km2 AvgFlow:7481cfs AvgPrecip:537mm AvgTemp:17C
CDEC:FSN,SAN DIEGO RIVER AT FASHION VALLEY,32.76505,-117.16865,20=E;1=E,,,,34.0196;R2db21d1fcc28cc41,San Diego River O5 L1 Drainage:1118km2 AvgFlow:43cfs AvgPrecip:304mm AvgTemp:17C
CDEC:FSW,EEL RIVER AT FORT SEWARD,40.21820,-123.63253,20=E;20=H;1=E;1=H,,,,905.7825;R643b9f67b372d041,Eel River O7 L1 Drainage:5454km2 AvgFlow:5685cfs AvgPrecip:1322mm AvgTemp:14C
CDEC:FTH,FOOTHILL DITCH,36.41330,-119.01310,1=E,,,,934.0552;R1058214457a4dc41,Dry Creek O4 L6 Drainage:211km2 AvgFlow:22cfs AvgPrecip:362mm AvgTemp:17C
CDEC:FWQ,SAN JOAQUIN R AT FRIANT DAM-WQ,36.99930,-119.70610,25=H,,,,755.9061;R6abc5824f2b7ec41,San Joaquin River O5 L1 Drainage:4238km2 AvgFlow:234cfs AvgPrecip:396mm AvgTemp:17C
CDEC:GAL,ARROYO PASAJERO AT GALE AVENUE,36.18167,-120.04944,1=E;1=H,,,,,
CDEC:GCC,GRAYSON CREEK AT CITY YARD,37.96296,-122.06639,1=E,,,,394.5535;R0456961f4a0ce241,Grayson Creek O2 L2 Drainage:12km2 AvgFlow:3cfs AvgPrecip:510mm AvgTemp:15C
CDEC:GCT,GRANTLINE CANAL AT TRACY RD BRIDGE,37.82014,-121.44986,1=E;25=E,,,,95.1078;Rdf4f8d9ce4349c41, 
CDEC:GDC,STANISLAUS R AT GOODWIN CANYON,37.85800,-120.63500,25=H,,,,824.2576;R60e5c8da5366e741,Stanislaus River O6 L2 Drainage:2555km2 AvgFlow:787cfs AvgPrecip:511mm AvgTemp:16C
CDEC:GDV,EAST FORK CARSON R NEAR GARDNERVILLE,38.84700,-119.70300,1=E,,,,97.8461;R2506bd8043c9e841,East Fork Carson River O5 L4 Drainage:926km2 AvgFlow:377cfs AvgPrecip:422mm AvgTemp:9C
CDEC:GES,SACRAMENTO RIVER BELOW GEORGIANA SLOUGH,38.23890,-121.52340,20=E;1=E;25=E,,,,562.326;R2fddbc3fc296df41,Sacramento River O7 L1 Drainage:65095km2 AvgFlow:24566cfs AvgPrecip:448mm AvgTemp:16C
CDEC:GLC,GRANTLINE CANAL (USGS),37.81960,-121.54850,20=E;1=E;25=E;20=H;1=H;25=H,,,,957.3824;R00001ca505cbe941,Delta-Mendota Canal 
CDEC:GLE,GRANT LINE CANAL EAST,37.82026,-121.43486,20=E;25=E,,,,63.2764;Rdf4f8d9ce4349c41, 
CDEC:GMB,STANISLAUS R AT GAMBINI PROPERTY,37.77200,-120.88800,25=H,,,,19.0969;R91edc4c264c2e541,Stanislaus River O6 L2 Drainage:2741km2 AvgFlow:779cfs AvgPrecip:364mm AvgTemp:16C
CDEC:GMR,GREEN VALLEY CK AT MARTINELLI RD,38.47860,-122.90820,1=E,,,,27.3229;Rf0a75e496995e341,Green Valley Creek O3 L2 Drainage:98km2 AvgFlow:69cfs AvgPrecip:1141mm AvgTemp:14C
CDEC:GOD,GODFATHER II ON SUISUN SLOUGH,38.12380,-122.08120,25=E;25=H,,,,745.4605;R9cc44cf2f6dde141, 
CDEC:GRC,GARCIA RIVER NEAR POINT ARENA,38.90361,-123.60778,1=E,,,,385.4616;Rcdcc7c0fdd3cc741,Garcia River O4 L1 Drainage:223km2 AvgFlow:200cfs AvgPrecip:1248mm AvgTemp:13C
CDEC:GRF,SAN JOAQUIN RIVER AT GRAVELLY FORD,36.79800,-120.16000,20=E;20=H;1=E;1=H;25=E;25=H,,,,27.84;R8195dbec5d25d641,San Joaquin River O5 L1 Drainage:4744km2 AvgFlow:680cfs AvgPrecip:257mm AvgTemp:17C
CDEC:GRI,GRINDSTONE CK NR GRINDSTONE RANCHERIA,39.67911,-122.53054,20=H;1=H,,,,853.6597;Rec5144a88038eb41,Grindstone Creek O4 L3 Drainage:390km2 AvgFlow:195cfs AvgPrecip:551mm AvgTemp:16C
CDEC:GRJ,GUADALUPE R ABV HWY 101 AT SAN JOSE,37.37383,-121.93301,20=E;1=E,,,,31.0585;Ra69b8c5e19bbec41,Guadalupe River O4 L1 Drainage:408km2 AvgFlow:67cfs AvgPrecip:394mm AvgTemp:15C
